display_symbol,provider_symbol,name,exchange,currency,asset_type,is_bist,is_active,source,source_date
MEPET,MEPET.IS,BREAK MOLA TURİZM YATIRIMLAR A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MERCN,MERCN.IS,MERCAN KİMYA SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MERIT,MERIT.IS,MERİT TURİZM YATIRIM VE İŞLETME A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MERKO,MERKO.IS,MERKO GIDA SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
METEN,METEN.IS,METGÜN ENERJİ YATIRIMLARI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
METRO,METRO.IS,METRO TİCARİ VE MALİ YATIRIMLAR HOLDİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MEYSU,MEYSU.IS,MEYSU GIDA SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MGROS,MGROS.IS,MİGROS TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MHRGY,MHRGY.IS,MHR GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MIATK,MIATK.IS,MİA TEKNOLOJİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MILKS,MILKS.IS,MİLK ACADEMY SÜT ÜRÜNLERİ SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MINTF,MINTF.IS,MİNT FİNANSMAN A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MMCAS,MMCAS.IS,MMC SANAYİ VE TİCARİ YATIRIMLAR A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MNDRS,MNDRS.IS,MENDERES TEKSTİL SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MNDTR,MNDTR.IS,MONDİ TURKEY OLUKLU MUKAVVA KAĞIT VE AMBALAJ SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MNGFA,MNGFA.IS,MNG FAKTORİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MOBTL,MOBTL.IS,MOBİLTEL İLETİŞİM HİZMETLERİ SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MOGAN,MOGAN.IS,MOGAN ENERJİ YATIRIM HOLDİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MOPAS,MOPAS.IS,MOPAŞ MARKETÇİLİK GIDA SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MPARK,MPARK.IS,MLP SAĞLIK HİZMETLERİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MRBKF,MRBKF.IS,MERCEDES BENZ KAMYON FİNANSMAN A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MRGYO,MRGYO.IS,MARTI GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MRMAG,MRMAG.IS,MARKA MAĞAZACILIK A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MRSHL,MRSHL.IS,MARSHALL BOYA VE VERNİK SANAYİİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MSGYO,MSGYO.IS,MİSTRAL GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MSYBN,MSYBN.IS,MİSYON YATIRIM BANKASI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MTRKS,MTRKS.IS,MATRİKS FİNANSAL TEKNOLOJİLER A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MTRYO,MTRYO.IS,METRO YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
MZHLD,MZHLD.IS,MAZHAR ZORLU HOLDİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
NATEN,NATEN.IS,NATUREL YENİLENEBİLİR ENERJİ TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
NETAS,NETAS.IS,NETAŞ TELEKOMÜNİKASYON A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
NETCD,NETCD.IS,NETCAD YAZILIM A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
NIBAS,NIBAS.IS,NİĞBAŞ NİĞDE BETON SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
NTGAZ,NTGAZ.IS,NATURELGAZ SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
NTHOL,NTHOL.IS,NET HOLDİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
NUGYO,NUGYO.IS,NUROL GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
NUHCM,NUHCM.IS,NUH ÇİMENTO SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
NURVK,NURVK.IS,NUROL VARLIK KİRALAMA A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
OBAMS,OBAMS.IS,OBA MAKARNACILIK SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
OBASE,OBASE.IS,OBASE BİLGİSAYAR VE DANIŞMANLIK HİZMETLERİ TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
ODAS,ODAS.IS,ODAŞ ELEKTRİK ÜRETİM SANAYİ TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
ODINE,ODINE.IS,ODİNE SOLUTİONS TEKNOLOJİ TİCARET VE SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
OFSYM,OFSYM.IS,OFİS YEM GIDA SANAYİ TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
ONCSM,ONCSM.IS,ONCOSEM ONKOLOJİK SİSTEMLER SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
ONRYT,ONRYT.IS,ONUR YÜKSEK TEKNOLOJİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
OPET,OPET.IS,OPET PETROLCÜLÜK A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
ORCAY,ORCAY.IS,ORÇAY ORTAKÖY ÇAY SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
ORFIN,ORFIN.IS,ORFİN FİNANSMAN A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
ORGE,ORGE.IS,ORGE ENERJİ ELEKTRİK TAAHHÜT A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
ORMA,ORMA.IS,ORMA ORMAN MAHSÜLLERİ İNTEGRE SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
OSMEN,OSMEN.IS,OSMANLI YATIRIM MENKUL DEĞERLER A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
OSTIM,OSTIM.IS,OSTİM ENDÜSTRİYEL YATIRIMLAR VE İŞLETME A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
OSVKS,OSVKS.IS,OSMANLI VARLIK KİRALAMA A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
OTKAR,OTKAR.IS,OTOKAR OTOMOTİV VE SAVUNMA SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
OTOSR,OTOSR.IS,OTOSOR OTOMOTİV A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
OTTO,OTTO.IS,OTTO HOLDİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
OYAKC,OYAKC.IS,OYAK ÇİMENTO FABRİKALARI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
OYAYO,OYAYO.IS,OYAK YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
OYLUM,OYLUM.IS,OYLUM SINAİ YATIRIMLAR A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
OYYAT,OYYAT.IS,OYAK YATIRIM MENKUL DEĞERLER A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
OZATD,OZATD.IS,ÖZATA DENİZCİLİK SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
OZGYO,OZGYO.IS,ÖZDERİCİ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
OZKGY,OZKGY.IS,ÖZAK GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
OZRDN,OZRDN.IS,ÖZERDEN AMBALAJ SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
OZSUB,OZSUB.IS,ÖZSU BALIK ÜRETİM A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
OZYSR,OZYSR.IS,ÖZYAŞAR TEL VE GALVANİZLEME SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PAGYO,PAGYO.IS,PANORA GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PAHOL,PAHOL.IS,PASİFİK HOLDİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PAMEL,PAMEL.IS,PAMEL YENİLENEBİLİR ELEKTRİK ÜRETİM A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PAPIL,PAPIL.IS,PAPİLON SAVUNMA TEKNOLOJİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PARSN,PARSN.IS,PARSAN MAKİNA PARÇALARI SANAYİİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PASEU,PASEU.IS,PASİFİK EURASİA LOJİSTİK DIŞ TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PATEK,PATEK.IS,PASİFİK TEKNOLOJİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PBTR,PBTR.IS,PASHA YATIRIM BANKASI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PCILT,PCILT.IS,PC İLETİŞİM VE MEDYA HİZMETLERİ SANAYİ TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PEKGY,PEKGY.IS,PEKER GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PENGD,PENGD.IS,PENGUEN GIDA SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PENTA,PENTA.IS,PENTA TEKNOLOJİ ÜRÜNLERİ DAĞITIM TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PETKM,PETKM.IS,PETKİM PETROKİMYA HOLDİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PETUN,PETUN.IS,PINAR ENTEGRE ET VE UN SANAYİİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PGSUS,PGSUS.IS,PEGASUS HAVA TAŞIMACILIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PINSU,PINSU.IS,PINAR SU VE İÇECEK SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PKART,PKART.IS,PLASTİKKART AKILLI KART İLETİŞİM SİSTEMLERİ SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PKENT,PKENT.IS,PETROKENT TURİZM A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PLTUR,PLTUR.IS,PLATFORM TURİZM TAŞIMACILIK GIDA İNŞAAT TEMİZLİK HİZMETLERİ SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PNLSN,PNLSN.IS,PANELSAN ÇATI CEPHE SİSTEMLERİ SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PNSUT,PNSUT.IS,PINAR SÜT MAMÜLLERİ SANAYİİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
POLHO,POLHO.IS,POLİSAN HOLDİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
POLTK,POLTK.IS,POLİTEKNİK METAL SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PRDGS,PRDGS.IS,PARDUS GİRİŞİM SERMAYESİ YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PRFFK,PRFFK.IS,PARAFİNANS FAKTORİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PRKAB,PRKAB.IS,TÜRK PRYSMİAN KABLO VE SİSTEMLERİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PRKME,PRKME.IS,PARK ELEKTRİK ÜRETİM MADENCİLİK SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PRZMA,PRZMA.IS,PRİZMA PRES MATBAACILIK YAYINCILIK SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PSDTC,PSDTC.IS,PERGAMON STATUS DIŞ TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
PSGYO,PSGYO.IS,PASİFİK GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
QNBFF,QNBFF.IS,QNB FAKTORİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
QNBFK,QNBFK.IS,QNB FİNANSAL KİRALAMA A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
QNBTR,QNBTR.IS,QNB BANK A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
QNBVK,QNBVK.IS,QNB VARLIK KİRALAMA A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
QUAGR,QUAGR.IS,QUA GRANITE HAYAL YAPI VE ÜRÜNLERİ SANAYİ TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
QUFIN,QUFIN.IS,QUICK FİNANSMAN A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
QYHOL,QYHOL.IS,Q YATIRIM HOLDİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
RALYH,RALYH.IS,RAL YATIRIM HOLDİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
RAYSG,RAYSG.IS,RAY SİGORTA A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
REEDR,REEDR.IS,REEDER TEKNOLOJİ SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
RGYAS,RGYAS.IS,RÖNESANS GAYRİMENKUL YATIRIM A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
RNPOL,RNPOL.IS,RAİNBOW POLİKARBONAT SANAYİ TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
RODRG,RODRG.IS,RODRİGO TEKSTİL SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
RTALB,RTALB.IS,RTA LABORATUVARLARI BİYOLOJİK ÜRÜNLER İLAÇ VE MAKİNE SANAYİ TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
RUBNS,RUBNS.IS,RUBENİS TEKSTİL SANAYİ TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
RUZYE,RUZYE.IS,RUZY MADENCİLİK VE ENERJİ YATIRIMLARI SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
RYGYO,RYGYO.IS,REYSAŞ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
RYSAS,RYSAS.IS,REYSAŞ TAŞIMACILIK VE LOJİSTİK TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SAFKR,SAFKR.IS,SAFKAR EGE SOĞUTMACILIK KLİMA SOĞUK HAVA TESİSLERİ İHRACAT İTHALAT SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SAHOL,SAHOL.IS,HACI ÖMER SABANCI HOLDİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SAMAT,SAMAT.IS,SARAY MATBAACILIK KAĞITÇILIK KIRTASİYECİLİK TİCARET VE SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SANEL,SANEL.IS,SAN-EL MÜHENDİSLİK ELEKTRİK TAAHHÜT SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SANFM,SANFM.IS,SANİFOAM ENDÜSTRİ VE TÜKETİM ÜRÜNLERİ SANAYİ TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SANKO,SANKO.IS,SANKO PAZARLAMA İTHALAT İHRACAT A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SARKY,SARKY.IS,SARKUYSAN ELEKTROLİTİK BAKIR SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SARTN,SARTN.IS,SARTEN AMBALAJ SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SASA,SASA.IS,SASA POLYESTER SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SAYAS,SAYAS.IS,SAY YENİLENEBİLİR ENERJİ EKİPMANLARI SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SDTTR,SDTTR.IS,SDT UZAY VE SAVUNMA TEKNOLOJİLERİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SEGMN,SEGMN.IS,SEĞMEN KARDEŞLER GIDA ÜRETİM VE AMBALAJ SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SEGYO,SEGYO.IS,ŞEKER GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SEKFK,SEKFK.IS,ŞEKER FİNANSAL KİRALAMA A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SEKUR,SEKUR.IS,SEKURO PLASTİK AMBALAJ SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SELEC,SELEC.IS,SELÇUK ECZA DEPOSU TİCARET VE SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SELVA,SELVA.IS,SELVA GIDA SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SERNT,SERNT.IS,SERANİT GRANİT SERAMİK SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SEYKM,SEYKM.IS,SEYİTLER KİMYA SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SILVR,SILVR.IS,SİLVERLİNE ENDÜSTRİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SISE,SISE.IS,TÜRKİYE ŞİŞE VE CAM FABRİKALARI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SKBNK,SKBNK.IS,ŞEKERBANK T.A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SKTAS,SKTAS.IS,SÖKTAŞ TEKSTİL SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SKYLP,SKYLP.IS,SKYALP FİNANSAL TEKNOLOJİLER VE DANIŞMANLIK A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SKYMD,SKYMD.IS,ŞEKER YATIRIM MENKUL DEĞERLER A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SMART,SMART.IS,SMARTİKS YAZILIM A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SMRFA,SMRFA.IS,SÜMER FAKTORİNG A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SMRTG,SMRTG.IS,SMART GÜNEŞ ENERJİSİ TEKNOLOJİLERİ ARAŞTIRMA GELİŞTİRME ÜRETİM SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SMRVA,SMRVA.IS,SÜMER VARLIK YÖNETİM A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SNGYO,SNGYO.IS,SİNPAŞ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SNICA,SNICA.IS,SANİCA ISI SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SNPAM,SNPAM.IS,SÖNMEZ PAMUKLU SANAYİİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SODSN,SODSN.IS,SODAŞ SODYUM SANAYİİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SOHOE,SOHOE.IS,SOHO GİYİM VE ENERJİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SOKE,SOKE.IS,SÖKE DEĞİRMENCİLİK SANAYİ VE TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SOKM,SOKM.IS,ŞOK MARKETLER TİCARET A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
SONME,SONME.IS,SÖNMEZ FİLAMENT SENTETİK İPLİK VE ELYAF SANAYİ A.Ş.,XIST,TRY,equity,true,true,https://www.kap.org.tr/tr/bist-sirketler,2026-07-03
